mundo,https://www.latercera.com/mundo/noticia/tras-intento-de-golpe-en-benin-presidente-talon-reaparece-y-declara-la-situacion-totalmente-bajo-control/
servicios,https://www.latercera.com/servicios/noticia/metro-extiende-horario-de-algunas-estaciones-por-conciertos-de-los-jaivas-y-anuel-aa-este-domingo/
cartas-al-director,https://www.latercera.com/cartas-al-director/noticia/un-retroceso-que-urge-corregir/
sustentabilidad,https://www.latercera.com/sustentabilidad/noticia/reimaginar-la-mineria-para-mejorar-la-vida-de-las-personas-el-lema-que-guia-a-anglo-american-a-la-sostenibilidad/
opinion,https://www.latercera.com/opinion/noticia/lo-que-tienes-que-saber-domingo-7-de-diciembre/
sustentabilidad,https://www.latercera.com/sustentabilidad/noticia/credibilidad-como-activo-estrategico-aprendizajes-empresariales-para-un-nuevo-ciclo-politico/
mundo,https://www.latercera.com/mundo/noticia/bolsonaro-tendra-su-propia-pelicula-biografica-protagonizada-por-jim-caviezel/
mtonline,https://www.latercera.com/mtonline/noticia/mercedes-benz-glb-el-suv-familiar-premium/
educacion,https://www.latercera.com/educacion/noticia/la-mirada-experta-estrategias-para-llegar-bien-preparados-a-la-paes/
videos,https://www.latercera.com/videos/noticia/automotores-cuanto-valoran-los-chilenos-los-autos-chinos/
politica,https://www.latercera.com/politica/noticia/candidatos-intensifican-franja-electoral-del-no-creas-todo-lo-que-lees-de-kast-al-apoyo-de-alcaldes-y-gobernadores-a-jara/
pulso,https://www.latercera.com/pulso/noticia/fundamenta-presenta-nuevo-proyecto-en-nunoa-son-seis-edificios-con-una-inversion-de-mas-de-us100-millones/
nacional,https://www.latercera.com/nacional/noticia/leitao-y-desbordes-visitan-a-funcionario-herido-en-barrio-meiggs-y-piden-aprobar-ley-de-seguridad-municipal/
culto,https://www.latercera.com/culto/noticia/ind-cancela-unilateralmente-el-festival-de-limp-bizkit-por-final-de-hockey-productora-acusa-acto-de-autoridad/
mtonline,https://www.latercera.com/mtonline/noticia/el-fbi-incauta-el-exclusivo-y-carisimo-mercedes-benz-de-un-exdeportista-olimpico-vinculado-al-narco/
red-activa,https://www.latercera.com/red-activa/noticia/las-ninas-que-practican-deporte-en-reino-unido-tienen-un-50-mas-de-posibilidades-de-conseguir-un-buen-trabajo/
mtonline,https://www.latercera.com/mtonline/noticia/black-friday-automotor-en-chile-ofertas-bonos-y-promociones/
pulso,https://www.latercera.com/pulso/noticia/el-alza-en-la-produccion-de-plata-que-acerca-a-chile-al-sexto-lugar-mundial/
nacional,https://www.latercera.com/nacional/noticia/profesores-de-liceos-emblematicos-de-santiago-han-sufrido-25-ataques-durante-2025/
politica,https://www.latercera.com/politica/noticia/diputada-orsini-remarca-que-hace-falta-una-autocritica-del-fa-por-resultados-parlamentarios-el-diseno-fue-el-equivocado/
nacional,https://www.latercera.com/nacional/noticia/gendarmeria-denuncia-amenaza-tras-entrega-de-coronas-de-flores-en-el-cdp-santiago-sur/
red-activa,https://www.latercera.com/red-activa/noticia/antes-debian-moderar-sus-emociones-3-formas-en-que-las-mujeres-redefinieron-las-reglas-del-poder/
culto,https://www.latercera.com/culto/noticia/tini-da-su-salto-mas-ambicioso-en-chile-se-presentara-en-el-estadio-nacional/
mundo,https://www.latercera.com/mundo/noticia/japon-advierte-de-un-tsunami-de-3-metros-de-altura-tras-un-terremoto-de-magnitud-76/
